,tempo,loudness,danceability,energy,popularity
257,121.708,-13.894,0.602,0.479,17
258,87.227,-7.787000000000001,0.52,0.523,18
259,96.887,-2.864,0.517,0.939,17
260,117.458,-20.664,0.206,0.121,18
261,129.929,-7.633999999999999,0.435,0.654,19
262,105.022,-8.068999999999999,0.648,0.8390000000000001,19
263,92.788,-4.6560000000000015,0.338,0.728,18
264,128.789,-10.343,0.555,0.626,19
265,126.619,-11.543,0.385,0.565,19
266,106.986,-7.955,0.505,0.701,19
267,128.629,-11.153,0.327,0.298,18
268,143.66,-12.272,0.401,0.366,18
269,137.19899999999998,-10.834,0.578,0.442,18
270,138.92600000000002,-3.401,0.343,0.9,18
271,130.52700000000002,-7.685,0.642,0.677,19
272,139.166,-7.484,0.622,0.644,18
273,123.841,-7.316,0.536,0.544,19
274,127.113,-13.234000000000002,0.657,0.44,18
275,90.155,-6.271,0.5770000000000001,0.469,19
276,130.711,-13.005999999999998,0.513,0.513,18
277,121.523,-11.075,0.77,0.52,19
278,123.806,-6.916,0.459,0.722,18
279,124.623,-4.851,0.526,0.879,17
280,176.05700000000004,-10.717,0.34600000000000003,0.35100000000000003,18
281,140.639,-8.379,0.583,0.743,18
282,97.947,-9.523,0.521,0.805,18
283,116.892,-3.83,0.622,0.784,0
284,131.998,-3.2910000000000004,0.967,0.772,1
285,145.997,-5.464,0.591,0.659,2
286,131.004,-3.928,0.5820000000000001,0.921,0
287,143.931,-3.589,0.6829999999999999,0.97,0
288,145.997,-5.464,0.591,0.659,2
289,143.93200000000004,-5.725,0.619,0.753,1
290,89.861,-5.718,0.385,0.371,4
291,96.942,-10.065,0.653,0.418,0
292,133.845,-20.075,0.203,0.0348,11
293,131.971,-13.08,0.6559999999999999,0.452,9
294,97.367,-26.234,0.425,0.0247,15
295,99.543,-25.966,0.402,0.0871,17
296,111.64,-16.64,0.629,0.348,15
297,68.355,-9.129,0.409,0.3,10
298,122.891,-8.191,0.414,0.602,19
299,141.79399999999995,-7.933,0.488,0.851,11
300,114.594,-21.358,0.626,0.14300000000000002,18
301,115.581,-9.901,0.539,0.588,15
302,167.765,-14.746,0.452,0.187,15
303,131.28,-22.547,0.585,0.166,14
304,97.159,-11.854,0.196,0.318,11
305,69.85,-12.954,0.519,0.223,10
306,119.55,-18.351,0.853,0.17600000000000002,10
307,129.998,-27.737,0.382,0.047,16
308,113.286,-15.851,0.35100000000000003,0.0847,14
309,104.805,-3.2960000000000003,0.7929999999999999,0.8059999999999999,14
310,106.496,-14.734000000000002,0.629,0.311,9
311,168.916,-11.944,0.505,0.418,14
312,125.616,-21.354,0.221,0.198,11
313,94.779,-5.77,0.35700000000000004,0.439,11
314,63.392,-14.848,0.284,0.11,14
315,107.921,-15.726,0.208,0.279,13
316,74.561,-21.699,0.402,0.0785,16
317,123.854,-11.095999999999998,0.382,0.449,18
318,110.007,-10.589,0.619,0.419,17
319,133.215,-12.165,0.583,0.556,19
320,106.39,-15.375,0.336,0.328,13
321,148.333,-10.71,0.5429999999999999,0.275,14
322,169.997,-16.391,0.2,0.138,12
323,73.583,-10.612,0.418,0.908,12
324,136.309,-13.58,0.546,0.181,11
325,111.24,-12.958,0.375,0.423,18
326,114.08,-29.544,0.381,0.0513,16
327,167.236,-8.539,0.414,0.534,14
328,95.098,-11.856,0.568,0.387,9
329,122.682,-8.174,0.795,0.5710000000000001,15
330,110.27,-8.792,0.471,0.479,15
331,89.745,-13.711,0.52,0.16699999999999998,17
332,85.514,-10.636,0.531,0.138,10
333,71.77600000000002,-19.201,0.508,0.13,13
334,90.458,-5.038,0.59,0.544,12
335,87.75299999999999,-16.096,0.5429999999999999,0.342,16
336,102.276,-31.399,0.491,0.0657,11
337,69.407,-18.037,0.135,0.158,13
338,117.776,-11.759,0.562,0.624,9
339,140.186,-5.698,0.542,0.632,14
340,98.423,-16.291,0.179,0.321,11
341,98.104,-12.470999999999998,0.655,0.677,18
342,159.595,-10.474,0.61,0.583,16
343,175.49400000000003,-6.205,0.514,0.539,14
344,117.05,-17.915,0.333,0.113,10
345,167.485,-18.928,0.18,0.198,12
346,82.17200000000003,-8.724,0.473,0.609,14
347,81.742,-17.086,0.425,0.443,12
348,127.514,-26.332,0.244,0.0973,13
349,97.31,-22.362,0.464,0.197,16
350,151.29,-10.99,0.561,0.6920000000000001,10
351,89.762,-3.675,0.618,0.879,15
352,113.32,-6.466,0.851,0.486,11
