,tempo,loudness,danceability,energy,popularity
258,121.798,-11.255999999999998,0.537,0.284,21
259,88.98200000000001,-16.294,0.393,0.236,15
260,105.972,-9.582,0.475,0.485,20
261,109.314,-18.901,0.433,0.262,20
262,83.02,-12.561,0.14400000000000002,0.168,17
263,81.98700000000002,-18.14,0.17,0.118,19
264,120.89,-14.605,0.693,0.241,19
265,127.707,-6.367000000000001,0.7070000000000001,0.779,22
266,77.08800000000002,-13.869000000000002,0.411,0.208,22
267,132.553,-15.08,0.5489999999999999,0.121,20
268,204.28,-14.27,0.415,0.256,19
269,88.432,-10.104,0.384,0.422,21
270,175.05200000000005,-11.086,0.411,0.946,17
271,138.664,-8.921,0.591,0.652,20
272,91.055,-11.448,0.305,0.253,17
273,157.46,-11.247,0.35700000000000004,0.768,18
274,79.55199999999998,-14.271,0.462,0.499,21
275,61.38399999999999,-12.366,0.605,0.89,15
276,90.66,-19.121,0.461,0.0916,19
277,82.927,-13.808,0.532,0.38,18
278,111.593,-15.880999999999998,0.67,0.211,23
279,152.614,-9.374,0.462,0.848,18
280,61.62300000000001,-14.083,0.34700000000000003,0.236,16
281,163.441,-12.402,0.468,0.835,17
282,80.829,-26.969,0.177,0.0503,23
283,123.174,-10.890999999999998,0.713,0.546,15
284,128.963,-7.227,0.59,0.633,17
285,81.322,-23.916,0.17,0.163,23
286,93.24,-11.068,0.508,0.289,19
287,83.521,-25.803,0.207,0.086,23
288,84.01700000000002,-22.154,0.28600000000000003,0.0764,23
289,98.161,-16.669,0.386,0.252,19
290,135.969,-11.15,0.586,0.6779999999999999,21
291,128.828,-19.339,0.28,0.134,23
292,92.576,-27.484,0.284,0.0408,23
293,101.482,-26.59800000000001,0.183,0.0854,23
294,101.652,-19.073,0.555,0.0565,20
295,130.69799999999998,-9.84,0.725,0.454,22
296,134.891,-6.695,0.294,0.493,28
297,126.799,-8.931000000000003,0.6579999999999999,0.8220000000000001,22
298,81.726,-18.386,0.449,0.475,20
299,137.344,-14.093,0.451,0.4370000000000001,23
300,85.21,-19.369,0.277,0.0762,25
301,136.567,-12.112,0.35700000000000004,0.24,24
302,156.58,-13.045,0.664,0.506,27
303,110.27,-16.022000000000002,0.466,0.311,21
304,140.139,-17.97,0.429,0.132,25
305,100.278,-7.572999999999999,0.522,0.7,21
306,93.365,-19.488,0.414,0.11,25
307,70.539,-25.122,0.159,0.0639,22
308,101.888,-13.229,0.623,0.334,17
309,98.242,-9.976,0.741,0.48,21
310,109.586,-18.082,0.472,0.17,25
311,78.584,-15.371,0.584,0.12,21
312,134.159,-8.388,0.545,0.782,25
313,158.60399999999996,-11.970999999999998,0.672,0.736,19
314,76.531,-18.525,0.57,0.0951,25
315,98.049,-9.674,0.71,0.585,18
316,149.066,-18.789,0.444,0.109,24
317,95.982,-10.574000000000002,0.5429999999999999,0.415,20
318,167.325,-22.071,0.25,0.113,24
319,130.56799999999998,-6.079,0.546,0.872,17
320,116.331,-17.58,0.479,0.446,22
321,200.291,-10.765999999999998,0.389,0.684,22
322,66.567,-19.213,0.502,0.068,25
323,119.943,-13.164,0.342,0.424,21
324,147.282,-14.103,0.443,0.53,16
325,164.718,-15.985,0.384,0.5720000000000001,16
326,127.982,-10.878,0.34700000000000003,0.386,21
327,97.618,-15.880999999999998,0.58,0.211,19
328,109.465,-8.746,0.5589999999999999,0.5870000000000001,17
329,82.162,-18.532,0.397,0.117,25
330,116.276,-12.434,0.711,0.341,18
331,83.93,-17.83,0.262,0.196,15
332,113.93,-6.244,0.616,0.6459999999999999,15
333,86.44200000000002,-12.833,0.373,0.28,19
334,171.763,-5.335,0.223,0.8079999999999999,17
335,107.684,-13.764,0.508,0.67,16
336,105.415,-10.788,0.887,0.555,21
337,126.038,-7.181,0.767,0.8440000000000001,17
338,76.52600000000002,-17.96,0.415,0.0434,22
339,114.462,-16.715,0.473,0.454,21
340,124.813,-11.255999999999998,0.536,0.5489999999999999,16
341,201.687,-9.095,0.422,0.616,22
342,139.611,-14.255,0.6679999999999999,0.227,17
343,95.391,-11.769,0.616,0.292,20
344,129.97899999999998,-6.58,0.477,0.76,22
345,120.314,-13.343,0.601,0.458,16
346,109.077,-14.032,0.521,0.302,20
347,115.894,-17.218,0.4920000000000001,0.196,25
348,118.325,-16.737000000000002,0.644,0.213,23
349,82.771,-19.121,0.396,0.068,25
350,183.43400000000003,-10.142,0.299,0.394,21
351,76.62100000000002,-15.916,0.272,0.193,21
352,135.555,-18.006,0.472,0.0314,21
353,71.868,-10.229,0.294,0.305,22
354,117.194,-4.146,0.562,0.878,23
355,92.858,-8.547,0.473,0.578,21
356,118.836,-12.134,0.43,0.398,20
357,97.11,-13.9,0.619,0.335,15
358,149.796,-14.906,0.479,0.17600000000000002,21
359,142.924,-21.682,0.453,0.0807,23
360,112.081,-13.393,0.489,0.304,21
361,110.669,-9.78,0.5710000000000001,0.203,18
362,85.90899999999998,-19.717,0.35600000000000004,0.0983,19
363,85.53200000000002,-2.647,0.463,0.955,20
364,152.007,-8.242,0.516,0.797,20
365,96.432,-13.797,0.779,0.331,26
366,92.293,-12.191,0.465,0.439,19
367,108.252,-7.917999999999997,0.34700000000000003,0.413,22
368,109.223,-15.695,0.7020000000000001,0.272,19
369,149.984,-12.495,0.555,0.3,19
370,183.772,-8.174,0.246,0.58,21
371,127.514,-17.221,0.466,0.0191,20
372,91.136,-4.02,0.456,0.978,20
373,123.118,-6.981,0.8340000000000001,0.54,20
374,89.15799999999999,-9.812,0.243,0.336,22
375,104.759,-4.188,0.45,0.745,19
376,54.164,-18.338,0.648,0.0833,20
377,138.423,-9.601,0.482,0.531,20
378,77.321,-11.934,0.354,0.319,21
379,140.976,-12.380999999999998,0.623,0.44,24
380,154.273,-13.03,0.265,0.318,23
381,110.735,-9.258,0.672,0.528,24
382,127.274,-12.24,0.643,0.593,23
383,166.33900000000003,-14.376,0.29,0.259,21
384,112.29,-13.418,0.421,0.361,27
385,109.191,-6.541,0.508,0.913,25
386,128.627,-9.871,0.762,0.45,28
387,78.432,-23.36,0.716,0.049,26
388,72.327,-13.671,0.518,0.3720000000000001,20
389,88.277,-14.177,0.6829999999999999,0.387,17
390,140.855,-10.345999999999998,0.5,0.632,17
391,135.436,-8.941,0.701,0.474,25
392,140.576,-5.268,0.532,0.77,21
393,95.992,-12.116,0.7859999999999999,0.336,22
394,114.007,-9.269,0.7609999999999999,0.5379999999999999,20
395,99.116,-9.764,0.759,0.5379999999999999,23
396,110.846,-8.857999999999997,0.431,0.551,22
397,113.887,-13.689,0.514,0.442,20
398,106.312,-7.9220000000000015,0.6459999999999999,0.634,19
399,142.83,-14.535,0.183,0.232,23
400,143.251,-14.827,0.5720000000000001,0.222,26
401,117.194,-12.135,0.59,0.639,22
402,124.452,-7.723,0.32,0.787,18
403,78.185,-8.402999999999999,0.256,0.5820000000000001,18
404,92.123,-10.066,0.534,0.35200000000000004,25
405,127.213,-12.488,0.642,0.522,23
406,119.331,-6.033,0.7440000000000001,0.648,25
407,120.52,-3.741,0.655,0.902,23
408,97.858,-8.645,0.611,0.3720000000000001,20
409,128.231,-14.993,0.517,0.535,18
410,132.596,-9.887,0.334,0.7829999999999999,28
411,111.572,-10.949000000000002,0.7879999999999999,0.395,26
412,103.884,-12.55,0.35700000000000004,0.403,25
413,127.247,-6.556,0.723,0.728,24
414,81.042,-16.36,0.337,0.365,18
415,126.709,-8.361,0.586,0.821,23
416,71.296,-13.62,0.482,0.0981,26
417,83.29299999999998,-6.979,0.5539999999999999,0.375,19
418,182.615,-8.886000000000003,0.31,0.764,24
419,122.18,-15.468,0.391,0.468,18
420,123.323,-11.804,0.853,0.6409999999999999,22
421,105.772,-4.4830000000000005,0.706,0.586,23
422,90.674,-10.319,0.25,0.339,19
423,95.941,-5.3610000000000015,0.519,0.838,17
424,87.58200000000002,-12.869000000000002,0.37,0.328,24
425,68.283,-26.07,0.224,0.0159,25
426,177.835,-12.593,0.338,0.7240000000000001,24
427,120.505,-11.779000000000002,0.68,0.544,27
428,129.261,-8.418,0.5589999999999999,0.74,25
429,79.494,-21.959,0.425,0.0821,24
430,137.51,-10.32,0.449,0.605,21
431,103.356,-8.748,0.431,0.802,28
432,139.626,-4.92,0.596,0.809,27
433,111.122,-7.818,0.421,0.83,18
434,150.558,-8.687999999999999,0.34700000000000003,0.964,28
435,159.593,-10.648,0.5329999999999999,0.511,24
436,80.52,-12.083,0.395,0.335,25
437,89.193,-20.699,0.471,0.0784,23
438,120.935,-13.371,0.58,0.284,24
439,112.303,-13.538,0.496,0.421,21
440,129.398,-3.353,0.61,0.8959999999999999,24
441,123.475,-11.806,0.428,0.54,21
442,92.054,-9.305,0.487,0.479,21
443,117.432,-10.98,0.757,0.63,21
444,83.865,-11.822,0.373,0.293,23
445,120.372,-0.517,0.599,0.514,26
446,75.163,-17.114,0.223,0.191,25
447,104.047,-2.504,0.823,0.6659999999999999,26
448,112.322,-19.594,0.471,0.0657,24
449,100.129,-8.802,0.527,0.504,26
450,151.333,-7.044,0.687,0.6629999999999999,27
451,108.184,-12.286,0.523,0.44,20
452,133.786,-2.515,0.426,0.43,26
453,131.135,-9.428,0.588,0.529,19
454,125.703,-13.731,0.4970000000000001,0.174,23
455,98.848,-9.087,0.29,0.5329999999999999,23
456,170.576,-0.322,0.6890000000000001,0.619,26
457,181.545,-8.259,0.504,0.726,21
458,101.845,-9.236,0.478,0.465,22
459,134.69799999999998,-13.17,0.445,0.358,20
460,81.02199999999998,-1.634,0.637,0.762,26
461,86.85600000000002,-16.534000000000002,0.568,0.317,25
462,112.932,-8.247,0.669,0.5720000000000001,27
463,121.708,-13.894,0.602,0.479,17
464,91.493,-0.333,0.8809999999999999,0.853,26
465,172.884,-14.789,0.569,0.44,23
466,121.915,-5.171,0.271,0.601,21
467,133.59799999999998,-13.179,0.426,0.317,20
468,87.227,-7.787000000000001,0.52,0.523,18
469,132.3,-7.642,0.403,0.838,21
470,79.044,-7.726,0.515,0.8420000000000001,24
471,94.007,-3.125,0.6779999999999999,0.3720000000000001,26
472,107.532,-7.635,0.583,0.462,23
473,70.40100000000002,-7.377000000000002,0.644,0.409,24
474,96.887,-2.864,0.517,0.939,17
475,94.177,-8.181000000000001,0.5489999999999999,0.955,27
476,79.57,-25.747,0.307,0.02,24
477,130.289,-12.656,0.62,0.371,25
478,111.031,-13.443,0.359,0.303,24
479,117.458,-20.664,0.206,0.121,18
480,124.907,-9.478,0.434,0.507,24
481,104.114,-9.521,0.506,0.41,23
482,119.663,-14.567,0.7290000000000001,0.455,23
483,172.928,-5.511,0.499,0.343,26
484,137.14700000000002,-19.572,0.4370000000000001,0.159,23
485,104.714,-9.061,0.614,0.5760000000000001,23
486,104.514,-11.51,0.5579999999999999,0.7440000000000001,28
487,132.39700000000002,-8.411,0.716,0.792,22
488,185.725,-14.154000000000002,0.273,0.399,20
489,89.15299999999998,-9.594,0.612,0.6779999999999999,21
490,93.618,-12.269,0.4320000000000001,0.339,24
491,146.477,-11.808,0.78,0.429,21
492,145.244,-10.208,0.723,0.299,24
493,104.793,-16.39,0.337,0.313,29
494,80.008,-8.389,0.541,0.721,29
495,119.969,-20.581,0.511,0.122,25
496,129.929,-7.633999999999999,0.435,0.654,19
497,143.44,-13.303,0.609,0.5770000000000001,28
498,129.821,-6.477,0.679,0.498,25
499,92.058,-6.02,0.328,0.877,23
500,110.364,-9.672,0.255,0.8290000000000001,25
501,105.022,-8.068999999999999,0.648,0.8390000000000001,19
502,103.823,-14.142,0.628,0.339,22
503,92.788,-4.6560000000000015,0.338,0.728,18
504,145.982,-5.97,0.585,0.807,26
505,174.81599999999997,-10.132,0.218,0.385,23
506,116.133,-11.81,0.43,0.289,28
507,73.53699999999998,-8.033,0.667,0.6829999999999999,26
508,125.844,-16.313,0.569,0.536,22
509,96.526,-9.465,0.397,0.447,26
510,96.523,-8.769,0.7609999999999999,0.561,25
511,88.006,-17.82,0.591,0.13,23
512,69.408,-6.9060000000000015,0.33,0.502,23
513,101.406,-6.0939999999999985,0.498,0.721,23
514,97.617,-10.559,0.476,0.382,23
515,128.789,-10.343,0.555,0.626,19
516,83.949,-18.07,0.336,0.213,24
517,126.619,-11.543,0.385,0.565,19
518,118.722,-11.239,0.526,0.446,24
519,90.976,-13.494000000000002,0.615,0.28800000000000003,24
520,128.22899999999998,-5.746,0.606,0.632,29
521,82.96600000000002,-10.439,0.6920000000000001,0.605,24
522,108.268,-13.371,0.482,0.387,27
523,115.997,-17.444000000000006,0.439,0.425,24
524,110.523,-8.706,0.6829999999999999,0.556,21
525,106.986,-7.955,0.505,0.701,19
526,106.23,-8.922,0.625,0.6709999999999999,23
527,128.629,-11.153,0.327,0.298,18
528,120.934,-14.39,0.395,0.735,25
529,119.854,-10.524,0.307,0.384,27
530,143.66,-12.272,0.401,0.366,18
531,125.76,-15.126,0.487,0.605,24
532,122.54,-8.955,0.7170000000000001,0.7120000000000001,24
533,137.19899999999998,-10.834,0.578,0.442,18
534,104.408,-12.537,0.648,0.5379999999999999,28
535,132.54399999999998,-5.5139999999999985,0.755,0.6990000000000001,23
536,119.427,-12.862,0.635,0.378,29
537,83.036,-5.189,0.454,0.708,26
538,174.998,-11.106,0.334,0.436,24
539,138.92600000000002,-3.401,0.343,0.9,18
540,130.52700000000002,-7.685,0.642,0.677,19
541,139.166,-7.484,0.622,0.644,18
542,123.841,-7.316,0.536,0.544,19
543,142.493,-11.451,0.366,0.515,20
544,171.25799999999995,-6.834,0.247,0.75,23
545,109.384,-4.283,0.376,0.984,22
546,167.709,-14.47,0.3720000000000001,0.403,22
547,100.58,-11.375,0.6409999999999999,0.519,22
548,149.514,-7.646,0.3720000000000001,0.547,28
549,127.113,-13.234000000000002,0.657,0.44,18
550,100.567,-11.16,0.38,0.394,23
551,69.189,-11.752,0.5329999999999999,0.146,23
552,0.0,-6.227,0.0,0.906,22
553,98.98,-6.501,0.6409999999999999,0.799,26
554,108.05,-6.17,0.5920000000000001,0.662,20
555,84.14399999999998,-7.984,0.413,0.529,25
556,109.127,-11.564,0.5720000000000001,0.452,24
557,90.295,-7.376,0.43,0.8959999999999999,22
558,59.90600000000001,-13.774,0.155,0.187,29
559,67.648,-8.907,0.5670000000000001,0.503,27
560,144.192,-17.307000000000002,0.585,0.304,22
561,87.65299999999998,-19.018,0.32,0.237,21
562,146.974,-9.913,0.4920000000000001,0.355,23
563,107.605,-15.569,0.438,0.8759999999999999,22
564,83.56,-8.434,0.149,0.38,24
565,90.155,-6.271,0.5770000000000001,0.469,19
566,126.941,-8.652000000000001,0.5479999999999999,0.7340000000000001,22
567,130.711,-13.005999999999998,0.513,0.513,18
568,135.628,-8.755,0.5920000000000001,0.7759999999999999,24
569,121.523,-11.075,0.77,0.52,19
570,104.88,-11.229,0.594,0.271,25
571,129.793,-7.189,0.486,0.7020000000000001,25
572,135.232,-16.238,0.726,0.342,24
573,145.864,-6.2410000000000005,0.5489999999999999,0.706,25
574,123.806,-6.916,0.459,0.722,18
575,124.623,-4.851,0.526,0.879,17
576,121.433,-10.859000000000002,0.605,0.376,24
577,176.05700000000004,-10.717,0.34600000000000003,0.35100000000000003,18
578,140.639,-8.379,0.583,0.743,18
579,108.884,-15.890999999999998,0.359,0.145,24
580,97.947,-9.523,0.521,0.805,18
581,95.501,-8.835,0.485,0.643,21
582,181.057,-13.872,0.48,0.219,23
583,135.59799999999998,-11.085,0.6459999999999999,0.831,25
584,94.018,-5.987,0.471,0.5660000000000001,24
585,130.334,-5.655,0.376,0.41,21
586,120.775,-6.808,0.901,0.5479999999999999,29
587,84.655,-12.204,0.508,0.311,29
588,124.093,-15.633,0.6829999999999999,0.387,29
589,94.809,-8.961,0.595,0.6729999999999999,28
590,176.68900000000005,-13.448,0.29100000000000004,0.306,28
591,90.373,-16.065,0.246,0.204,24
592,102.81,-7.802,0.657,0.443,26
